uid	source	label	diacritic	sentence	original
8508	Tsujimura_2013	1	g	国民が大統領を軽蔑した。	国民が大統領を軽蔑した。
5362	Shibatani_1976	0	*	逃げるは難しい。	逃げるは難しい。
2603	Kuno_1973	1	g	ジョンと、メアリーが相談した。	ジョンと、メアリーが相談した。
2625	Kuno_1973	0	*	ジョンは東京にに行ったが、大阪にに行かなかった。	ジョンは東京にに行ったが、大阪にに行かなかった。
2755	Kuno_1973	1	g	ジョンはメアリーに本を読ませすぎだ。	ジョンはメアリーに本を読ませすぎだ。
916	Inoue_1976	1	g	ジョンがある箒で庭を掃いた。	ジョンがある箒で庭を掃いた。
1209	Inoue_1976	1	g	山田氏の議論の進め方はいつも同じだった。	山田氏の議論の進め方はいつも同じだった。
3630	Kuno_1973	1	g	場所は、屋内説が圧倒的だ。	場所は、屋内説が圧倒的だ。
8218	Tsujimura_1999	1	g	太郎は微動だにしない。	微動だにしない。
8108	Tsujimura_1999	1	g	太郎が胸を痛める。	胸を痛める。
7372	Shibatani_1976	0	*	吉田さんに経歴がある。	吉田さんに経歴がある。
2093	Inoue_1976	1	g	この事実は、メアリーに誰も自分を愛していないことを示唆した。	この事実は、メアリーに誰も自分を愛していないことを示唆した。
7274	Shibatani_1976	1	g	用はもう済んだか？	用はもう済んだか？
6647	Shibatani_1976	1	g	一度も行かなかった。	一度も行かなかった。
6268	Shibatani_1976	1	g	先生をそんなに早く訪問するのはよろしくない。	先生をそんなに早く訪問するのはよろしくない。
3893	Kuroda_1965	1	g	ジョンはビルが自分をかくまってくれた家を見ている。	ジョンはビルが自分をかくまってくれた家を見ている。
5034	Miyagawa_and_Saito	0	*	山田先生が学生の机を3人蹴った。	山田先生が学生の机を3人蹴った。
3724	Kuroda_1965	1	g	ジョンが日曜にも土曜にも本を買った。	ジョンが日曜にも土曜にも本を買った。
7223	Shibatani_1976	0	??	話聞き	話聞き
6681	Shibatani_1976	1	g	私はジムに何も貸さないでもらった。	私はジムに何も貸さないでもらった。
4584	Kuroda_1992	0	*	花子正男が太郎に紹介したのいつ？	花子正男が太郎に紹介したのいつ？
3989	Kuroda_1965	1	g	ジョンがビルに自分自身をぶたせた。	ジョンがビルに自分自身をぶたせた。
5149	Miyagawa_and_Saito	0	*	太郎は腕を健を叩いた。	太郎は腕を健を叩いた。
3447	Kuno_1973	1	g	ジョンがその本も読んだ。	ジョンがその本も読んだ。
719	Inoue_1976	1	g	僕は、この本が読んでしまえなかった。	僕は、この本が読んでしまえなかった。
8070	Tsujimura_1999	1	g	太郎がピザを子供に食べさせた。	太郎がピザを子供に食べさせた。
2928	Kuno_1973	1	g	この家は夏になるととても暑い。	この家は夏になるととても暑い。
5682	Shibatani_1976	1	g	自分の親友に裏切られたことは宏に人生は厳しいものであることを教えた。	自分の親友に裏切られたことは宏に人生は厳しいものであることを教えた。
7466	Shibatani_1976	1	g	私は水玉模様のあるかみが欲しいと思う。	私は水玉模様のあるかみが欲しいと思う。
4411	Kuroda_1992	1	g	太郎が泥棒の逃げていくのを追いかけた。	太郎が泥棒の逃げていくのを追いかけた。
5013	Miyagawa_and_Saito	1	g	閉館間際まで学生が図書館で30人勉強した。	閉館間際まで学生が図書館で30人勉強した。
851	Inoue_1976	1	g	早く起きればよかったものを、切符を買い損なってしまった。	早く起きればよかったものを、切符を買い損なってしまった。
3903	Kuroda_1965	1	g	ジョンはビルに自分を盗まれた。	ジョンはビルに自分を盗まれた。
2675	Kuno_1973	1	g	僕がメアリーに本を読んでもらった。	僕がメアリーに本を読んでもらった。
2127	Kuno_1973	1	g	これは本です。	これは本です。
4244	Kuroda_1992	1	g	ジョンにビルが見えた。	ジョンにビルが見えた。
5090	Miyagawa_and_Saito	1	g	誰が踊りますか？	誰が踊りますか？
3194	Kuno_1973	1	g	死んだのでみんなが悲しんだ人。	死んだのでみんなが悲しんだ人。
5419	Shibatani_1976	1	g	ホメロスがこの叙事詩を書いたと思われている。	ホメロスがこの叙事詩を書いたと思われている。
5411	Shibatani_1976	0	*	その本は山田にとても面白いと思われた。	その本は山田にとても面白いと思われた。
605	Inoue_1976	1	g	ジョンにはビルが羨ましかった。	ジョンにはビルが羨ましかった。
3956	Kuroda_1965	1	g	私が音楽を聴くことを楽しがる。	私が音楽を聴くことを楽しがる。
4143	Kuroda_1992	1	g	あそこにあるリンゴは青くて、ここにあるリンゴは赤い。	あそこにあるリンゴは青くて、ここにあるリンゴは赤い。
236	Gunji_1987	1	g	僕はハンバーグだ。	僕はハンバーグだ。
7608	Shibatani_1990	1	g	3人の子供たちが今本を読んでいる。	3人の子供たちが今本を読んでいる。
2467	Kuno_1973	1	g	太郎が廊下に走る。	廊下に走る。
3734	Kuroda_1965	1	g	息子も大学に入った。	息子も大学に入った。
7843	Shibatani_1990	0	*	太郎はヨーロッパへ行きたい。	太郎はヨーロッパへ行きたい。
86	Gunji_1987	0	*	直美が富雄にスーザンに買い物に連れて行かせられた。	直美が富雄にスーザンに買い物に連れて行かせられた。
96	Gunji_1987	1	g	富雄がスーザンに裁判所に出頭させた。	富雄がスーザンに裁判所に出頭させた。
923	Inoue_1976	1	g	ジョンがある会社から注文を受けた。	ジョンがある会社から注文を受けた。
836	Inoue_1976	1	g	学生には、期末試験が受けにくい。	学生には、期末試験が受けにくい。
2274	Kuno_1973	1	g	空が青い。	空が青い。
3234	Kuno_1973	1	g	その子供は自分の学校の先生が交通事故で死んだ。	その子供は自分の学校の先生が交通事故で死んだ。
8329	Tsujimura_1999	1	g	父がもう本を5冊も書いている。	父がもう本を5冊も書いている。
3719	Kuroda_1965	1	g	ネズミは猫が食べている。	ネズミは猫が食べている。
765	Inoue_1976	1	g	ビルには、先生が煙たい。	ビルには、先生が煙たい。
556	Inoue_1976	1	g	自民党が社会党に宣伝勝ちされた。	自民党が社会党に宣伝勝ちされた。
2610	Kuno_1973	1	g	スターリンとルーズベルトとチャーチルととが会談した。	スターリンとルーズベルトとチャーチルととが会談した。
8521	Tsujimura_2013	1	g	ダイヤが泥棒によって盗まれた。	ダイヤが泥棒によって盗まれた。
1234	Inoue_1976	0	*	ジョンは、誰も来ると勘違いしなかった。	ジョンは、誰も来ると勘違いしなかった。
6995	Shibatani_1976	0	*	我々は、彼が車を洗ったのを手伝った。	我々は、彼が車を洗ったのを手伝った。
8529	Tsujimura_2013	1	g	田中先生は学生に尊敬されている。	田中先生は学生に尊敬されている。
498	Inoue_1976	1	g	お前が友達を車に轢かれさせたのだ。	お前が友達を車に轢かれさせたのだ。
1157	Inoue_1976	1	g	昨日会計監査に佐藤さんが選ばれた。	昨日会計監査に佐藤さんが選ばれた。
4719	Miyagawa_and_Saito	1	g	パリでは正男はエッフェル塔とノートルダムの塔に登った。	パリでは正男はエッフェル塔とノートルダムの塔に登った。
6417	Shibatani_1976	0	*	その病気が広がるところを止められなかった。	その病気が広がるところを止められなかった。
6339	Shibatani_1976	1	g	支配人は来週の日曜日に工場を閉鎖することを提案した。	支配人は来週の日曜日に工場を閉鎖することを提案した。
8396	Tsujimura_2013	1	g	家へ帰る。	家へ帰る。
2516	Kuno_1973	1	g	メアリーとジョンが勉強した。	メアリーとジョンが勉強した。
7433	Shibatani_1976	1	g	山田先生は軽井沢に行ってみることにお決めになった。	山田先生は軽井沢に行ってみることにお決めになった。
4263	Kuroda_1992	1	g	ビルがジョンに殺害された。	ビルがジョンに殺害された。
5657	Shibatani_1976	1	g	自分がメアリーに揶揄われたことジョンを絶望へ追いやった。	自分がメアリーに揶揄われたことジョンを絶望へ追いやった。
2708	Kuno_1973	1	g	僕はお金がある。	僕はお金がある。
3136	Kuno_1973	1	g	メアリーはジョンが来ると期待していた。	メアリーはジョンが来ると期待していた。
1537	Inoue_1976	1	g	太郎の子供が死んだ。	太郎の子供が死んだ。
1599	Inoue_1976	1	g	花子には、ケーキがうまく焼けた。	花子には、ケーキがうまく焼けた。
3228	Kuno_1973	1	g	その子供がメアリーをぶった。	その子供がメアリーをぶった。
365	Inoue_1976	1	g	うまい具合に商談が成立しましたか？	うまい具合に商談が成立しましたか？
7177	Shibatani_1976	1	g	太郎は川で取れる魚を食べた。	川で取れる魚
4439	Kuroda_1992	1	g	背を低くするのは日本人だ。	背を低くするのは日本人だ。
112	Gunji_1987	1	g	スーザンは富雄にこれからはもっと気をつけると約束させられた。	スーザンは富雄にこれからはもっと気をつけると約束させられた。
5985	Shibatani_1976	1	g	太郎は花子に自分の許嫁の前で褒めてもらった。	太郎は花子に自分の許嫁の前で褒めてもらった。
2958	Kuno_1973	1	g	日本に行くと、田中さんの家に泊まる。	日本に行くと、田中さんの家に泊まる。
4628	Kuroda_1992	1	g	正男が花子をぶった。	正男が花子をぶった。
3219	Kuno_1973	0	*	ジョンはメアリーが勉強した。	ジョンはメアリーが勉強した。
7102	Shibatani_1976	1	g	私は、自分の意見を述べたい。	私は、自分の意見を述べたい。
4624	Kuroda_1992	0	*	正男が指を折ったのは花子をだ。	正男が指を折ったのは花子をだ。
6817	Shibatani_1976	1	g	彼は、もう2、3日前から元気だ。	彼は、もう2、3日前から元気だ。
7982	Tsujimura_1999	1	g	太郎が花子が自分を殴ったと言った。	太郎が花子が自分を殴ったと言った。
7965	Tsujimura_1999	1	g	誰もが自分自身を批判した。	誰もが自分自身を批判した。
2321	Kuno_1973	1	g	文明国が男性の平均寿命が短い。	文明国が男性の平均寿命が短い。
6345	Shibatani_1976	1	g	えげつない方法で人を出し抜こうとすることは良くない。	えげつない方法で人を出し抜こうとすることは良くない。
290	Gunji_1987	1	g	この議論は僕は1番説得的だと思う。	この議論は僕は1番説得的だと思う。
2904	Kuno_1973	1	g	遠足に行くのだったら、日光にいらっしゃい。	遠足に行くのだったら、日光にいらっしゃい。
4135	Kuroda_1992	0	*	我々は太郎が鯛の釣ってきたのをみんなで食べた。	我々は太郎が鯛の釣ってきたのをみんなで食べた。
